date,product,contextFirstDate,contextLastDate,calendarSlots,observedSlots,nanSlots,contextSha256
2023-10-16,35,2022-05-22,2023-10-15,512,428,84,4787b9d69f0f0862d4408586ff74359c45ff70e2fadc9dd5461ca980b4ef6baf
2023-10-16,82,2022-05-22,2023-10-15,512,432,80,174a9fd4b705b72dd0092f3a1985e13fbc6f38a7aded747c76b6cb8883c5da6f
2023-10-17,11,2022-05-23,2023-10-16,512,434,78,5adf12e47ba345252d29dee0d292b9c74029a05ce6a91a2065d4a51dddcf762a
2023-10-17,12,2022-05-23,2023-10-16,512,423,89,87ebecc8ad8175d57a5ee73bdc3c1c95c700b036fea2c605b7215c4f1aff149e
2023-10-17,13,2022-05-23,2023-10-16,512,431,81,ce42d207bd91216bd1e5ebe1e30898113d923bcec7252a893fa46b639ebedc86
2023-10-17,21,2022-05-23,2023-10-16,512,433,79,4b433fe1411a1fc0b513a57050be9c571f756c37e16bc7406821ee3f123a3915
2023-10-17,35,2022-05-23,2023-10-16,512,428,84,54504e4bf08268650f9abdc8ec23974fc4dec2aa501be94893aceb85580d9726
2023-10-17,82,2022-05-23,2023-10-16,512,432,80,5e93bc7618c6791bcd6ae66e90df6be52b921ff470ac741d865c290355e33c7b
2023-10-18,11,2022-05-24,2023-10-17,512,434,78,2d70a8550ddc9151ebcd39bd31edaa27ac2277ba2d21e57ad185ec55f4740d0b
2023-10-18,12,2022-05-24,2023-10-17,512,423,89,5077004a44c1810a006a421475715986da15aa4d7052ef68bc8a131e55e2dc13
2023-10-18,13,2022-05-24,2023-10-17,512,431,81,127c0320bc875aa9894f5beeddfa0c384f7a6ff6d9bfae578bb718bf90e109f1
2023-10-18,21,2022-05-24,2023-10-17,512,433,79,f9cdd93bb191b119de126d38c0d1f4a234ad73d8730bb630b6678a65d29ef314
2023-10-18,35,2022-05-24,2023-10-17,512,428,84,b6d5c7502f0178f50a33d645120a0229c1caeadb65ce2c55d5a85ffbded9b05b
2023-10-18,82,2022-05-24,2023-10-17,512,432,80,67c35ab502365bd2f71274338e0f0fb4a5f3087dca3b1f6111e2a22ce562ac7a
2023-10-19,11,2022-05-25,2023-10-18,512,434,78,565f3841332f45c2f069afd4837a8dac5eaeeb3b71c3df4f4713f4e6249efb9d
2023-10-19,12,2022-05-25,2023-10-18,512,423,89,316b04da03f97670f133923cbfcd0f1f3be4465910088dca483f0e9f325764ae
2023-10-19,13,2022-05-25,2023-10-18,512,431,81,6f7dea55662e7e99105e4c7b1ed975a610ba9d40399d7df8bfeaeb01a4be0ec0
2023-10-19,21,2022-05-25,2023-10-18,512,433,79,e861a91328051d7f689ebb9a41a5c93dd19920e2deb42c6973622ac56b540f96
2023-10-19,35,2022-05-25,2023-10-18,512,428,84,2bc3bc108756ec19e01872985bd944e7eb9efd02398497b0fd2da2cb44866d55
2023-10-19,82,2022-05-25,2023-10-18,512,432,80,36c39bf3a41a20337ea226cae1585ccf923d5137a6c0e5f70f2724c1145e385a
2023-10-20,11,2022-05-26,2023-10-19,512,434,78,8f902639c7ff5e06abc7f1aae5f7d7730009139584eca3edc6f1bb13749f19e1
2023-10-20,12,2022-05-26,2023-10-19,512,423,89,9c6eedfb3677aef4e51f10e8e89a63cac86c5e30739dd548540f4901ac77709c
2023-10-20,13,2022-05-26,2023-10-19,512,431,81,f303b01f611352f9d536ca539b2cd39a77339621d37a81ff8ea71507be001abc
2023-10-20,21,2022-05-26,2023-10-19,512,433,79,ac55c7b3fa6740431ead188eb408fb68e49af08410c0db59094c295324d06ae1
2023-10-20,35,2022-05-26,2023-10-19,512,428,84,da0d18a9545aa6ccee56138a5bbbd7bbd8dc135ba8e832e7f7efdaa754dd3ab0
2023-10-20,82,2022-05-26,2023-10-19,512,432,80,860ebbdf2158d44b0b97753a292cb90c3e32c1f617c8d812cb830a8adeb56915
2023-10-21,11,2022-05-27,2023-10-20,512,434,78,6d81003b410eef54e2198164f008e94cebea2c29ef014eba497f87fa44a00f4f
2023-10-21,12,2022-05-27,2023-10-20,512,423,89,9bae823104ba239c0bf4aba285285b352818c2d38559e16ef0515a5912d5b21a
2023-10-21,13,2022-05-27,2023-10-20,512,431,81,528aec9e342d11e6163d2ca14eff500b4844fe3d4319638482d66d2e2639180c
2023-10-21,21,2022-05-27,2023-10-20,512,433,79,c2dafe9be5838fc62e4bace4440f7b42a409d45e41a4dc7cbc216dd5f420ce55
2023-10-21,35,2022-05-27,2023-10-20,512,428,84,e1f35b69a9b2d6d3163b57281e171ec51cf1dc852e74fefe691f5659e68ad411
2023-10-21,82,2022-05-27,2023-10-20,512,432,80,2fef07666f19bd4a519c0bb9aff666cf37cd2225d6545387cc50831129f95fee
2023-10-22,11,2022-05-28,2023-10-21,512,434,78,fb4a6f277177c044fd6fb80fefbe7143506a50c70687397ed1a35d4290abb982
2023-10-22,12,2022-05-28,2023-10-21,512,423,89,26f0dd74969ee4230f56385d81409b2831abefd6e1327db10bbbf6e849b97c22
2023-10-22,13,2022-05-28,2023-10-21,512,431,81,1c2add5e1a8586238682239bd4447871649aad23a88e4710f4c9cd0433c008d2
2023-10-22,21,2022-05-28,2023-10-21,512,433,79,69ac9442071fc3399fa48637bff03a6152569752a43b75cd06c4990856fb6d64
2023-10-22,35,2022-05-28,2023-10-21,512,428,84,63af9cb3a6aafc327e86d48c4af39a4b9df1d8035f3100405af2cea3cba58827
2023-10-22,82,2022-05-28,2023-10-21,512,432,80,399734b8551c5ced80f93d4aa446b2865b9ea36017beaf9a6a50383c05c7fe93
2023-10-23,11,2022-05-29,2023-10-22,512,434,78,b6b3af6095088ab408f869d2d330578af55f462b83e01d1707607701ade1c37c
2023-10-23,12,2022-05-29,2023-10-22,512,423,89,27a4a6f9fbabfe4f7ca59f784f477894a29506c79cfb3b290f709fc3137fbce9
2023-10-23,13,2022-05-29,2023-10-22,512,431,81,ac97be63c6caa7bb1245daf9a9173c27a60b3321e7d3f44d7e9ea878e5070d64
2023-10-23,21,2022-05-29,2023-10-22,512,433,79,4a912ca05fb226ce6015775d35aa036075d4dfab227ce4841e5bc54e40c669bb
2023-10-23,35,2022-05-29,2023-10-22,512,428,84,99a3c79b78f3c95b65a7a911f4bd7789949ea48314eaa613b733399399c8c4e4
2023-10-23,82,2022-05-29,2023-10-22,512,432,80,ca68e82eb8fde1eec31bd3b4dd39e8af4fd993f4aa3db5296fb78d11cef024be
2023-10-24,11,2022-05-30,2023-10-23,512,434,78,7c0952f0720116f88ec1b70d5c30b425ffca8b8b9f34dbe956514ab34f0e56fb
2023-10-24,12,2022-05-30,2023-10-23,512,423,89,aad919f5d227f81d4c3ea773a06566abef48254469d6c4ec9bcac2b90972ae22
2023-10-24,13,2022-05-30,2023-10-23,512,431,81,a53a85aef4eac85c389c0dc3ecbf0157fb471e380b02c432260b738d85a532ed
2023-10-24,21,2022-05-30,2023-10-23,512,433,79,86047458f6e7ad340412761b8945223d426b72eb6e8dd4a24b1952a51832b340
2023-10-24,35,2022-05-30,2023-10-23,512,428,84,c17e394398eff174774e83de85093bd10b24690e75f460f676108c12d16c24f1
2023-10-24,82,2022-05-30,2023-10-23,512,432,80,711ab237569923a902ac732c1b2c3ba20c9b842d358235c2e4faf463fb406c84
2023-10-25,11,2022-05-31,2023-10-24,512,434,78,3335b325618b68cde811cbdff80d4c32f9363eea15b161087e843f605ead82b9
2023-10-25,12,2022-05-31,2023-10-24,512,423,89,3be0aab5b0c434211b0c617d75dd068395454f58ee13a9f27b2d7584b28ceed1
2023-10-25,13,2022-05-31,2023-10-24,512,431,81,4f02557576eb8d821c5a63732f67aeaae7d3f64318424df9744db3e305738cf3
2023-10-25,21,2022-05-31,2023-10-24,512,433,79,cc51c6d03d80e63fa7a558ffc694caf93a0f6ec5ca8e124cef541a1ae1269df8
2023-10-25,35,2022-05-31,2023-10-24,512,428,84,7460fd8791fde1109d5b696bc20eed398132ea44452af50cde6730a0093bc104
2023-10-25,82,2022-05-31,2023-10-24,512,432,80,911791a8100405772d13e88829acca1603f752b53e6393820041525839e53554
2023-10-26,11,2022-06-01,2023-10-25,512,434,78,0e474d6a675401f42b1ef52c0adb1c4618aa13917197cbd6dfa6a34dfc950471
2023-10-26,12,2022-06-01,2023-10-25,512,423,89,b76aa2a7c70dae05057731a2488ff1285a8d0012688b7a0f82aacc50b38d22f4
2023-10-26,13,2022-06-01,2023-10-25,512,431,81,5aea3bb9581d6b48361123374b6e1920adcdba2668f0928b48afb7451e2d4bed
2023-10-26,21,2022-06-01,2023-10-25,512,433,79,64f438cf08c0f8e5d0fa6de1cc62c754f359c1add104dc74e6c2d5c2a7a29c73
2023-10-26,35,2022-06-01,2023-10-25,512,428,84,62070a215d9391a3fd12bc7fd2023ac9c6041e0869443bc45fccaa11005bae83
2023-10-26,82,2022-06-01,2023-10-25,512,432,80,4dfcdbe46850b06c06a0bb43086dae1154679393992d91c7226d1750c1487314
2023-10-27,11,2022-06-02,2023-10-26,512,434,78,62b72ff6abfa3395b2ff859bbee895509c4ab4c6cd4f0ee5019044876aaa5b6c
2023-10-27,12,2022-06-02,2023-10-26,512,423,89,1a4e14d96fc225a4c676590948f64f15a7978d881b74d9d0d4457d230fd862a6
2023-10-27,13,2022-06-02,2023-10-26,512,431,81,5e50046215774c23a1ada193b80704a5f355539f24fbbc46f5528eba532b1b17
2023-10-27,21,2022-06-02,2023-10-26,512,433,79,b2f92acb70da52b6865fba20686ffb467caf917c9d4f4fb983c363ce3b1ef93d
2023-10-27,35,2022-06-02,2023-10-26,512,428,84,3214a6fd3c56c084cd7c93592684f8959116635211c122d4687a390dd9b30347
2023-10-27,82,2022-06-02,2023-10-26,512,432,80,b55473e3846bcec44998815982625761174a6e783ea368919662fb19db7d300c
2023-10-28,11,2022-06-03,2023-10-27,512,434,78,7dc715889f22cb64d5f0852505855997db420e0771f3a911fed30a1b7d666171
2023-10-28,12,2022-06-03,2023-10-27,512,423,89,0e860cd163cde90a95541695df871827342053eee28bccb0d775b2bd10573f0f
2023-10-28,13,2022-06-03,2023-10-27,512,431,81,7417d685a57c84094becd2ad74ff4a63bbda2f07ea84047f0b9d3c771d6115f8
2023-10-28,21,2022-06-03,2023-10-27,512,433,79,d297db6ccc9df3fc03178faf9b3c527dca26d8be6c95b097c3c7579c514b5e7d
2023-10-28,35,2022-06-03,2023-10-27,512,428,84,cbd2e87e2225290eccaa79fc457581ea2f3bc6c02530cec6e511ed91bdf58ed5
2023-10-28,82,2022-06-03,2023-10-27,512,432,80,a6ef6f15de542d7736f721d6497a6f3e6341e248b8588abf1cf54391817f7bf7
2023-10-29,11,2022-06-04,2023-10-28,512,434,78,11b0cdc3427c44c2140bab55923e8c9b86824c6199e3a1ee2da25a5eb511c444
2023-10-29,12,2022-06-04,2023-10-28,512,423,89,5793908a32211e366b4817fcc4f6a49ef53201a227b751c6c449f2959b8861b5
2023-10-29,13,2022-06-04,2023-10-28,512,431,81,16eeebc339d20ffe1fad8b346b46dd186e06f8024484eda6b0dea06cb7abec3b
2023-10-29,21,2022-06-04,2023-10-28,512,433,79,15b30165abf41e1ae674a7b772eb12d19fc4c3d34a1040e12a8d51db6e4725f2
2023-10-29,35,2022-06-04,2023-10-28,512,428,84,0773fd6960dcadc7735b5720cd6bdffde5f4bc7b967ef86fbec9c9dd2f6dcb84
2023-10-29,82,2022-06-04,2023-10-28,512,432,80,edba427b168332c7c5835b35195ea9c42965a86f51b29ca1e8e233f638a00d44
2023-10-30,11,2022-06-05,2023-10-29,512,434,78,9dcea99d49ccd162a190d69939f47df734a0279d6b91d9a291b08dfb43229cee
2023-10-30,12,2022-06-05,2023-10-29,512,423,89,3f558f543e869910975567166d6bc44e632296d504f0aa73b8c0c44aae6115e9
2023-10-30,13,2022-06-05,2023-10-29,512,431,81,d340f19e47d39f4a98ac2f3ef0717bccacf1898340505d7d07eee599ab201224
2023-10-30,21,2022-06-05,2023-10-29,512,433,79,6f391cc4b5ddccefa44b0efdbfb18feb1b26d74e4ff988fd65cd25da4e22998d
2023-10-30,35,2022-06-05,2023-10-29,512,428,84,427753eb35d60d9a9918ccaed68f62e0ff3b3feb36ca2a35803a6fa2706e4a84
2023-10-30,82,2022-06-05,2023-10-29,512,432,80,d4d1147baafebc2938c8bffde2ae327f441af23e1f101263551f7bbf66a394cd
2023-10-31,11,2022-06-06,2023-10-30,512,434,78,16cdfe1b86a2e56c547cfee3583c47b4b1b788912ddba86189ada882e58a6745
2023-10-31,12,2022-06-06,2023-10-30,512,423,89,a0f639f3667f5756eefc884b5cc9743985a6e30c16d023f03450b4dd0ef6a49b
2023-10-31,13,2022-06-06,2023-10-30,512,431,81,05ba677b07655d2b2113d38b27031a3a94a2cdabd22ceaeab6b505ce30820b79
2023-10-31,21,2022-06-06,2023-10-30,512,433,79,80a40e5e3f91f0d70ab9af85e9f39b34943117512170ad9213c75382a33afdfa
2023-10-31,35,2022-06-06,2023-10-30,512,428,84,10ce38e057afe11bde8a9629e91c99ca24946e8c6c7b28a7aa4376c240e5eff7
2023-10-31,82,2022-06-06,2023-10-30,512,432,80,dcc00bca3d22ee1d41b640fed99ab977053f7fec763105dac6fac402a3cc5d99
2023-11-01,11,2022-06-07,2023-10-31,512,434,78,9d0bc31cc84cf35439286c897a2c0cf51d24d0e0e847d0165913aba9e2e5860f
2023-11-01,12,2022-06-07,2023-10-31,512,423,89,e86ca0b3f53b426cfd548ff85ebf28d4b83735be6264003244436103490466e5
2023-11-01,13,2022-06-07,2023-10-31,512,431,81,cd91214e51c6067097190bb6108963369cc8e1f76122206b1cb1597b6cd27c43
2023-11-01,21,2022-06-07,2023-10-31,512,433,79,57b13812a85dba22484bd9c91633af9aa0a285491856418113bc885aa8d6a254
2023-11-01,35,2022-06-07,2023-10-31,512,428,84,dbc88ad664593f705f7b1b5bee65333787570988ba5fc338194a2bd525d9bc27
2023-11-01,82,2022-06-07,2023-10-31,512,432,80,857f46d7c59e79245d20b61ee8db58c5235855c2e0b1cd2fb02193d0d9afe931
2023-11-02,11,2022-06-08,2023-11-01,512,434,78,aac03354b1e34c6887dfa1ff6c7bc14450e7331948340834f6ff19c659a31195
2023-11-02,12,2022-06-08,2023-11-01,512,423,89,15f2eb2fdb75ddb722ff1667e7e09712c004a3f7f7e0a34b26394ca4727ae154
2023-11-02,13,2022-06-08,2023-11-01,512,431,81,c4cc251d4d0c5c360d2cf5066f320b25d40c48c187e43535e695dc5c5db1dd7f
2023-11-02,21,2022-06-08,2023-11-01,512,433,79,f0823f1747d76c54db7266a7b14827b03bfd0580cbf2c3ed95c3b67ed2ba63e2
2023-11-02,35,2022-06-08,2023-11-01,512,428,84,0f36fd31e6335a90e313ac7e944cd94401b309f6afa4c3e79b72235876bccbea
2023-11-02,82,2022-06-08,2023-11-01,512,432,80,05257f8cf646f35db5e16d110f0ee1ac185a96ef369209d2b4a477485fb462f2
2023-11-03,11,2022-06-09,2023-11-02,512,434,78,02485cea1d6d265fa59fa66634b7e6a4a228137a932b43d378127001d89a0337
2023-11-03,12,2022-06-09,2023-11-02,512,423,89,ec6777aaffe2a427f82d5b5133ee09ddc65a33938f804d3072bfe801f8f986bf
2023-11-03,13,2022-06-09,2023-11-02,512,431,81,d4f0bd8ed4c4cbf41286ad9f49e7680aacd1f6b0315300c906c0be16b43141c1
2023-11-03,21,2022-06-09,2023-11-02,512,433,79,67ac10319fafd8084fbfba3539e824f16fa8b2057f8c2c3669f848daf2617ddd
2023-11-03,35,2022-06-09,2023-11-02,512,428,84,096739b9669cbd2e4e6af95fc2e1c890c17fb46b296097f30df432ae52a13f1c
2023-11-03,82,2022-06-09,2023-11-02,512,432,80,58a570e360a0eb68ed529ed97a686e96c63cf63065c4d5e079bd0a37ab534eac
2023-11-04,11,2022-06-10,2023-11-03,512,434,78,e46ab8e0e9175b5e8c92e21d221d35c2825e639a19b4f4fd02588d1e200d030c
2023-11-04,12,2022-06-10,2023-11-03,512,423,89,5ff19121b0f30d0cab20f091225e2253268f7c632c996ed0c7d436ef8b7140f6
2023-11-04,13,2022-06-10,2023-11-03,512,431,81,c6aa06403be1a270e802336f86a45b79ec5c22d233439d4a1b10b70a4fa15760
2023-11-04,21,2022-06-10,2023-11-03,512,433,79,44e40f2a4fe0929ce0d20704511d7a79b3bd6a2c62c5bd0a2696f905d0dd3419
2023-11-04,35,2022-06-10,2023-11-03,512,428,84,933762aae48da8ebb5e64bdb744a87b980c51fd884620a270b10c55525aa433b
2023-11-04,82,2022-06-10,2023-11-03,512,432,80,a71ae3463468a9913f4193e7fe8b7b07e08f84d4be8e4ebec4bef6a2bec57b46
2023-11-05,11,2022-06-11,2023-11-04,512,434,78,4d640b05c5c49138720c06a43631d7da8493d72d11ac0a603f0641886f671e8f
2023-11-05,12,2022-06-11,2023-11-04,512,423,89,e7ebab3503d0a41edd4e6e08bc09596c26e35717877b259731d12f78c6b4165d
2023-11-05,13,2022-06-11,2023-11-04,512,431,81,2c339527ca41bed21b66eaa1bf267cd24ad7858ef38c0cd6d763c07fe87e5aad
2023-11-05,21,2022-06-11,2023-11-04,512,433,79,e953291eec66e4156a6da9be644fb24b58b5e6133b8bda4b3d666f7d2be303ae
2023-11-05,35,2022-06-11,2023-11-04,512,428,84,7525a1100a213bfe289a8e5ee973c8ae06e2210e5828d651daf1c4a13f3f2d8c
2023-11-05,82,2022-06-11,2023-11-04,512,432,80,a6547844a516e0488f10438db2b2f324b397443746dfeb51a85a7855fbfd9d4e
2023-11-06,11,2022-06-12,2023-11-05,512,434,78,05e4de3df554fa1a97e6dacaeb635bf4c2cd4615dfbc705532c891611b47178e
2023-11-06,12,2022-06-12,2023-11-05,512,423,89,898419f7fcdf1f7798b9892a84b65cc4b3082da4ad92718b74c65fbb522b03ca
2023-11-06,13,2022-06-12,2023-11-05,512,431,81,453df6dd26ad6be88b0c41f4ea6bbdb17b0a6a995bfd7d0b7235fc842eaba630
2023-11-06,21,2022-06-12,2023-11-05,512,433,79,1a0f152b2e11de36362b3cd391244b6e5f0afb752e77bcdf724dfd62f581845c
2023-11-06,35,2022-06-12,2023-11-05,512,428,84,f0a9ae85939b0eb7182b5a68c3019001593acf5e3d09c6ab40d7b3dc8ae914b9
2023-11-06,82,2022-06-12,2023-11-05,512,432,80,8f6f6f6cdff28185f0e836758bca9670b5d26e39b32eb44f21f03a4f04780a2e
2023-11-07,11,2022-06-13,2023-11-06,512,434,78,7becd85bfa2c81e4e5a55cbf87028a158f446ebc594cab8e82a720109b558b4e
2023-11-07,12,2022-06-13,2023-11-06,512,423,89,4def719bc539bab582104de2a87d50a434b75db249d894e7901d0a793601196b
2023-11-07,13,2022-06-13,2023-11-06,512,431,81,232e6ddead618f2787fc2db3e7f0a1003d2645fd77be6d857cc865a56e3b62d5
2023-11-07,21,2022-06-13,2023-11-06,512,433,79,0dd9daf8677a1f138fe8ce32fcfbd836ba447f45642b355f7735e289b5d752d6
2023-11-07,35,2022-06-13,2023-11-06,512,428,84,f10229e17053289d8992e47a00532641a1f6f79e2eab19966161d2e6ff50bc7a
2023-11-07,82,2022-06-13,2023-11-06,512,432,80,0bccc4a25e5e1889c8dc29e672ffde5528e70c250b6e80e1c952b45f30fba091
2023-11-08,11,2022-06-14,2023-11-07,512,434,78,3698ab53d954851c6c15ccb1d9300ce263c80992f31862e42d23a4ccfc3784ce
2023-11-08,12,2022-06-14,2023-11-07,512,423,89,5b1f9ae0d65338030d7e16a4ef5a970a23c02abb8768e6178252df390d0b3f9a
2023-11-08,13,2022-06-14,2023-11-07,512,431,81,af06b9d76542f8dc8e5fd5031ebefc90ba8852589c52d699f5bc95adce0a983d
2023-11-08,21,2022-06-14,2023-11-07,512,433,79,3b1d7a74b60ecd87e210b794e0ed62570c856aa2d55f8ec0f51780cca0daee8a
2023-11-08,82,2022-06-14,2023-11-07,512,432,80,535e8147dadf0cd3556a96e42349616067ccb85ff4acf500f3c77d377a88f30c
2023-11-09,11,2022-06-15,2023-11-08,512,434,78,5cff7aeba5ae41108500f29e61c017bb7e68a29d8e043aa05a3b6c0bf8d7f861
2023-11-09,12,2022-06-15,2023-11-08,512,423,89,afb3ab61b6a2f390d69d1b6ee51575f84d99b6a692dd6aed6ac5e899a7a8c387
2023-11-09,13,2022-06-15,2023-11-08,512,431,81,6d368bebcd3867c144953045c7e6c33f6cfd9c53bb88644798872464fbeef387
2023-11-09,21,2022-06-15,2023-11-08,512,433,79,263b00bbcfbf6e47a47672d038fa929538cdbeeb6e9f4e87e14c918b8e73a558
2023-11-09,35,2022-06-15,2023-11-08,512,427,85,03e623552f8e3ba385b0325ac276c141db906f42d34541ea05b669ad4b414564
2023-11-09,82,2022-06-15,2023-11-08,512,432,80,b8cc82823e2ebd6dcc187385aa2728788da70b27ac1825501f5fa0d2e8b0d75f
2023-11-10,11,2022-06-16,2023-11-09,512,434,78,0daae3c231d0386dcb402f8c8f7e9646a1029b24194eb1f359ef1b507cfaedc2
2023-11-10,12,2022-06-16,2023-11-09,512,423,89,8c9382ef12a933f3e6241297c46f5213e6dac166ba461e838a2babf9528abe34
2023-11-10,13,2022-06-16,2023-11-09,512,431,81,e5762b84a0158889925902bb251a43da98d71ca54208e7ad7b6528ddcac09feb
2023-11-10,21,2022-06-16,2023-11-09,512,433,79,5e90ba8ed026360951a28482f695f5d3d7acdf4544483d174187a958fba03193
2023-11-10,35,2022-06-16,2023-11-09,512,427,85,85ba4c445ff1c0b0314df19b7b2353be1b7148e96014c9605ce452f3c3e7ec10
2023-11-10,82,2022-06-16,2023-11-09,512,432,80,16a30833177350584d2dc1b5ea2ce1e54c11a965870eb133364e90fdaa423538
2023-11-11,11,2022-06-17,2023-11-10,512,434,78,9811d409648c73da8a558502b4efda27492d70aeccf0e191280b6615da15d0d6
2023-11-11,13,2022-06-17,2023-11-10,512,431,81,16c7689e91decc07d501e869bc2b559fdb4cb7f361441177722270c5781942c3
2023-11-11,21,2022-06-17,2023-11-10,512,433,79,0ab858ac558c3f6b83d9415b6f6cfe2f0d99c1cc922f69e51deede97c5e5aacf
2023-11-11,35,2022-06-17,2023-11-10,512,427,85,03083693001129564a82c2e6784a8d890e6b6a37417bf3b616ec1f67a84279ba
2023-11-11,82,2022-06-17,2023-11-10,512,432,80,110c5a12ae8dbb4ef54bf02f3edabf08805bfc86ca569dd0eed3872debedb62e
2023-11-12,11,2022-06-18,2023-11-11,512,434,78,d1b1b042f6bfdd56e14dadd8f87bf1082bd6582d25cb5c03b462b98136e0e8e6
2023-11-12,12,2022-06-18,2023-11-11,512,422,90,716273d827968759081605dc988022c86e246446f055f9f5986f6f567190de6c
2023-11-12,13,2022-06-18,2023-11-11,512,431,81,c83ff31380f0287a9884b4f74466ade2115bca2f449580e5f0839f0995d0c96e
2023-11-12,21,2022-06-18,2023-11-11,512,433,79,ecf80320699b520bc2596351b369f2f127b1d5d4d69819cd93ed353e4cc6bbce
2023-11-12,35,2022-06-18,2023-11-11,512,427,85,225b100e909ad87bac6004770f1a20adfb0ab09ae0475900e1583f715d3155bd
2023-11-12,82,2022-06-18,2023-11-11,512,432,80,e4420a00941ff2a9bedcf99028456a15ed910a004b51d52af8cc56f27c7597d3
2023-11-13,11,2022-06-19,2023-11-12,512,434,78,0b63876977468f0ad6129e883e32c2388ac6d85538fadf7cec8a5a1f7c61ad94
2023-11-13,12,2022-06-19,2023-11-12,512,422,90,dd543c760ed67f7f86d486ada66e66366b4a163d8d2a3cc8d3d520d91bf0df18
2023-11-13,13,2022-06-19,2023-11-12,512,431,81,933db507716ee5d6a6fc2f784ffe41063abbfe20713a8cdc66c28b6978f50c07
2023-11-13,21,2022-06-19,2023-11-12,512,433,79,09b3e4f83cf84c986c878289c41b076b6e723c182d92cb7858c67ca30f1824a8
2023-11-13,35,2022-06-19,2023-11-12,512,427,85,4d885aaab0628e1e251233191ed7bbaf55407ae1081551a1feed6930068208c8
2023-11-13,82,2022-06-19,2023-11-12,512,432,80,b3113104b929fcde69593da0c48e464d4d5749743ea4b4131821261117749e7e
2023-11-14,11,2022-06-20,2023-11-13,512,434,78,0ac4559d21aec7142238aabc27da7659c5cf55ad9ab82e6e7493588477dfbe9e
2023-11-14,12,2022-06-20,2023-11-13,512,422,90,43ad7316845c3f953ba89450a280235ff24a4e1e282826370cd1682d4bf1ab94
2023-11-14,13,2022-06-20,2023-11-13,512,431,81,6028e485f2e5f7b80b9b2467938bd7864156c9f94bce4926b01e1b3ff1239e29
2023-11-14,21,2022-06-20,2023-11-13,512,433,79,db157248e275fa5bd0d2570f6a674b41265e46306ca80105428f4f311ec76181
2023-11-14,35,2022-06-20,2023-11-13,512,427,85,a78c4b4eadc0030e9307dedce825f0f4da834d7acb1a5ba4a60c06be83edca01
2023-11-14,82,2022-06-20,2023-11-13,512,432,80,30f109973c1c23705d9f4c5d96dd6b1660bbcd67b385af11bd9f87bdbd99a7a9
2023-11-15,11,2022-06-21,2023-11-14,512,434,78,8684915923dfc800a032a87383fec921da4448a3bac0ce3db1c89ae7000b64e8
2023-11-15,12,2022-06-21,2023-11-14,512,422,90,5807f11af553dcd5ad1316b14a577a83f9f103afa96ffdc0cd184e24b2b66efa
2023-11-15,13,2022-06-21,2023-11-14,512,431,81,99233d7d17a006b9a87f8940260300965924ef153cb1a6de4da5e0f59cddc28d
2023-11-15,21,2022-06-21,2023-11-14,512,433,79,9f97b4037540c70e8528704c7c7fd63bbeca99f953eef464829405c1a6b9e971
2023-11-15,35,2022-06-21,2023-11-14,512,427,85,e5bdfc73fb880b14bf6abef805747d515481fa80f0e6f3b9ffbad08d3f744e15
2023-11-15,82,2022-06-21,2023-11-14,512,432,80,a65450d40822eef0745326bb1b9faee1cf7ec6a0dc041b4bda8304657046badd
2023-11-17,11,2022-06-23,2023-11-16,512,433,79,41d3df33c909f783dfd4096b547dff0868789958be42a814a3da81754d6c3f64
2023-11-17,12,2022-06-23,2023-11-16,512,421,91,717d05d5546d63fbca6aa7196073d270fa135a5b92fe00db55f6728519a6da5e
2023-11-17,13,2022-06-23,2023-11-16,512,431,81,a89a222c62bd86f4b748d61e2a509e84331bb159fd4b6908714c3fcf58b58fe7
2023-11-17,21,2022-06-23,2023-11-16,512,432,80,1bafe64a6534fca44f3ea3b4e55f6101a29614b768342b17e49c700137a7aafb
2023-11-17,35,2022-06-23,2023-11-16,512,426,86,68626542041bfd47f9aa8a18d611ea83f5f06f436407091ea22be50aa0e2d989
2023-11-17,82,2022-06-23,2023-11-16,512,431,81,3013140055161597761271b099ef8e922d29005f754a7fee3f36b6cef7fa38d5
2023-11-18,11,2022-06-24,2023-11-17,512,433,79,c79521d3941b17e331c7ad1d1f51352ecfdf22526d9b71131ebda3398e7c6815
2023-11-18,12,2022-06-24,2023-11-17,512,421,91,dc8aaef55e77fe0007f3b7f725687b82ff13a75eae5701a62972d86960bbc433
2023-11-18,13,2022-06-24,2023-11-17,512,431,81,7eb9798caece853fd9079b7bd254472d73c411d3fae5bd67410f7c0fccf011a4
2023-11-18,21,2022-06-24,2023-11-17,512,432,80,d708ef13ef28155da414cb359fc0bb59a85986d1ecbc8fee03644aa399c6e9cb
2023-11-18,35,2022-06-24,2023-11-17,512,426,86,654ce7822d6e9a7c5d8fad3e91261c6a734e35a48236b9c0820c35a618ceba27
2023-11-18,82,2022-06-24,2023-11-17,512,431,81,bf4fcf01b1f3a290ff56c2bca32eda1bf9e475127ed0318c019dcd8eb96c0b06
2023-11-19,11,2022-06-25,2023-11-18,512,433,79,65d6b7073c23275c166ea257e3e1515e5332f8a050dfcdf485f72a292d5daad2
2023-11-19,12,2022-06-25,2023-11-18,512,421,91,d4e5ee69bc6a1d93c3aeb60de0539dad21d964d834a19d76a9fef146b8dd535a
2023-11-19,13,2022-06-25,2023-11-18,512,431,81,e71e348c192548a29ee20495fdaaf475724bed1b741f1c4271e6041f05fa5476
